file,line,string,suggested_key
"src/app/referral-demand/cities/page.tsx",77,"City-level referral demand leaderboard with city-to-role drill-down links.","referraldemandCities.city.level.referral.demand.leaderboard"
"src/app/referral-demand/cities/page.tsx",100,"Top referral demand cities","referraldemandCities.top.referral.demand.cities"
"src/app/referral-demand/cities/page.tsx",109,"View top roles","referraldemandCities.view.top.roles"
"src/app/referral-demand/cities/page.tsx",116,"City rankings","referraldemandCities.city.rankings"
"src/app/referral-demand/cities/page.tsx",120,"No city data available.","referraldemandCities.no.city.data.available"
"src/app/referral-demand/page.tsx",110,"Live referral demand dashboard","referraldemand.live.referral.demand.dashboard"
"src/app/referral-demand/page.tsx",120,"Voir le demand board","referraldemand.voir.demand.board"
"src/app/referral-demand/page.tsx",123,"Top roles","referraldemand.top.roles"
"src/app/referral-demand/page.tsx",126,"Top cities","referraldemand.top.cities"
"src/app/referral-demand/page.tsx",129,"Publier une demande","referraldemand.publier.demande"
"src/app/referral-demand/page.tsx",132,"Voir les offres de parrainage","referraldemand.voir.offres.parrainage"
"src/app/referral-demand/page.tsx",183,"Top roles","referraldemand.top.roles"
"src/app/referral-demand/page.tsx",187,"Aucune donnee disponible.","referraldemand.aucune.donnee.disponible"
"src/app/referral-demand/page.tsx",201,"Top cities","referraldemand.top.cities"
"src/app/referral-demand/page.tsx",205,"Aucune donnee disponible.","referraldemand.aucune.donnee.disponible"
"src/app/referral-demand/page.tsx",227,"Aucune demande active actuellement.","referraldemand.aucune.demande.active.actuellement"
"src/app/referral-demand/page.tsx",252,"Cluster links","referraldemand.cluster.links"
"src/app/referral-demand/page.tsx",262,"Execution playbooks","referraldemand.execution.playbooks"
"src/app/referral-demand/page.tsx",265,"Monthly reports","referraldemand.monthly.reports"
"src/app/referral-demand/roles/page.tsx",76,"Top referral demand roles | Reviewly MA","referraldemandRoles.top.referral.demand.roles.reviewly"
"src/app/referral-demand/roles/page.tsx",77,"Role-level referral demand leaderboard with role-to-city drill-down links.","referraldemandRoles.role.level.referral.demand.leaderboard"
"src/app/referral-demand/roles/page.tsx",100,"Top referral demand roles","referraldemandRoles.top.referral.demand.roles"
"src/app/referral-demand/roles/page.tsx",109,"View top cities","referraldemandRoles.view.top.cities"
"src/app/referral-demand/roles/page.tsx",116,"Role rankings","referraldemandRoles.role.rankings"
"src/app/referral-demand/roles/page.tsx",120,"No role data available.","referraldemandRoles.no.role.data.available"
"src/app/reports/[reportSlug]/page.tsx",121,"Report | Reviewly MA","reportsId.report.reviewly.ma"
"src/app/reports/[reportSlug]/page.tsx",164,"Monthly Referral Report","reportsId.monthly.referral.report"
"src/app/reports/[reportSlug]/page.tsx",172,"Open referral-demand dashboard","reportsId.open.referral.demand.dashboard"
"src/app/reports/[reportSlug]/page.tsx",184,"Share report","reportsId.share.report"
"src/app/reports/[reportSlug]/page.tsx",192,"Insufficient data for a full monthly report","reportsId.insufficient.data.full.monthly.report"
"src/app/reports/[reportSlug]/page.tsx",249,"Top demand roles","reportsId.top.demand.roles"
"src/app/reports/[reportSlug]/page.tsx",272,"Top demand cities","reportsId.top.demand.cities"
"src/app/reports/[reportSlug]/page.tsx",289,"Top companies (offers)","reportsId.top.companies.offers"
"src/app/reports/[reportSlug]/page.tsx",327,"Execution playbooks","reportsId.execution.playbooks"
"src/app/reports/page.tsx",14,"Reports | Reviewly MA","reports.reports.reviewly.ma"
"src/app/reports/page.tsx",15,"Periodic referral market reports and cluster summaries.","reports.periodic.referral.market.reports.and"
"src/app/reports/page.tsx",30,"Reports Hub","reports.reports.hub"
"src/app/reports/page.tsx",31,"Periodic referral reports","reports.periodic.referral.reports"
"src/app/reports/page.tsx",76,"Ouvrir le live dashboard","reports.ouvrir.live.dashboard"
"src/app/reports/page.tsx",79,"Voir le rapport du mois","reports.voir.rapport.mois"
"src/app/reports/page.tsx",82,"Voir la demande active actuelle","reports.voir.demande.active.actuelle"
"src/app/review/page.tsx",96,"Votre avis est anonyme et aidera des milliers de personnes à faire des choix éclairés.","review.avis.est.anonyme.aidera.milliers"
"src/app/review/page.tsx",110,"Laisser un avis","review.laisser.avis"
"src/app/review/page.tsx",111,"Recherchez et sélectionnez l'entreprise que vous souhaitez noter.","review.recherchez.selectionnez.l.entreprise.que"
"src/app/review/page.tsx",119,"Rechercher une entreprise...","review.rechercher.entreprise"
"src/app/review/page.tsx",129,"Toutes les catégories","review.toutes.categories"
"src/app/review/page.tsx",132,"Toutes les catégories","review.toutes.categories"
"src/app/review/page.tsx",143,"Trier par","review.trier"
"src/app/review/page.tsx",148,"Nombre d'avis","review.nombre.d.avis"
"src/app/review/page.tsx",149,"Plus récents","review.plus.recents"
"src/app/review/page.tsx",249,"Aucune entreprise disponible.","review.aucune.entreprise.disponible"
"src/app/reviews/[id]/edit/page.tsx",82,"Modifier votre avis","reviewsIdEdit.modifier.avis"
"src/app/rules/page.tsx",19,"Expériences Authentiques","rules.experiences.authentiques"
"src/app/rules/page.tsx",20,"Vos avis doivent être basés sur des expériences réelles et personnelles. Évitez les rumeurs ou les avis fondés sur ce que vous avez entendu dire par d'autres.","rules.avis.doivent.etre.bases.experiences"
"src/app/rules/page.tsx",26,"Respect et Courtoisie","rules.respect.courtoisie"
"src/app/rules/page.tsx",27,"Le harcèlement, les discours de haine, les menaces et les attaques personnelles ne sont pas tolérés. Exprimez votre opinion, même négative, de manière constructive.","rules.harcelement.discours.haine.menaces.attaques"
"src/app/rules/page.tsx",33,"Pas de Contenu Commercial","rules.pas.contenu.commercial"
"src/app/rules/page.tsx",34,"N'utilisez pas les avis pour faire de l'auto-promotion ou pour publier des liens publicitaires. Les avis sponsorisés non déclarés sont interdits.","rules.n.utilisez.pas.avis.pour"
"src/app/rules/page.tsx",40,"Protection des Données","rules.protection.donnees"
"src/app/rules/page.tsx",41,"Ne publiez pas d'informations personnelles identifiables (noms de famille, numéros de téléphone, adresses privées) vous concernant ou concernant le personnel des entreprises.","rules.ne.publiez.pas.d.informations"
"src/app/rules/page.tsx",179,"Besoin de plus de détails ?","rules.besoin.plus.details"
"src/app/rules/page.tsx",180,"Consultez nos conditions générales d'utilisation.","rules.consultez.nos.conditions.generales.d"
"src/app/rules/page.tsx",184,"Édition 2026","rules.edition.2026"
"src/app/rules/page.tsx",185,"Version 1.2","rules.version.1.2"
"src/app/salaires/comparaison/page.tsx",43,"Comparaison entreprise: salaires et reputation","salairesComparaison.comparaison.entreprise.salaires.reputation"
"src/app/salaires/comparaison/page.tsx",264,"Comparaison: salaires et reputation","salairesComparaison.comparaison.salaires.reputation"
"src/app/salaires/comparaison/page.tsx",274,"Entreprise vs entreprise","salairesComparaison.entreprise.vs.entreprise"
"src/app/salaires/comparaison/page.tsx",275,"Comparez les salaires publies et la reputation basee sur les avis.","salairesComparaison.comparez.salaires.publies.reputation.basee"
"src/app/salaires/comparaison/page.tsx",280,"Selectionner entreprise A","salairesComparaison.selectionner.entreprise"
"src/app/salaires/comparaison/page.tsx",286,"Selectionner entreprise B","salairesComparaison.selectionner.entreprise.b"
"src/app/salaires/comparaison/page.tsx",310,"Vue comparee des salaires et de la reputation.","salairesComparaison.vue.comparee.salaires.reputation"
"src/app/salaires/comparaison/page.tsx",315,"Delta median salaire","salairesComparaison.delta.median.salaire"
"src/app/salaires/comparaison/page.tsx",329,"Delta A-B","salairesComparaison.delta.b"
"src/app/salaires/comparaison/page.tsx",332,"Salaire median","salairesComparaison.salaire.median"
"src/app/salaires/comparaison/page.tsx",338,"Salaire moyen","salairesComparaison.salaire.moyen"
"src/app/salaires/comparaison/page.tsx",344,"Position vs ville","salairesComparaison.position.vs.ville"
"src/app/salaires/comparaison/page.tsx",350,"Note moyenne avis","salairesComparaison.note.moyenne.avis"
"src/app/salaires/comparaison/page.tsx",356,"Volume avis","salairesComparaison.volume.avis"
"src/app/salaires/comparaison/page.tsx",362,"Confiance avis","salairesComparaison.confiance.avis"
"src/app/salaires/comparaison/page.tsx",368,"Derniere mise a jour","salairesComparaison.derniere.mise.jour"
"src/app/salaires/comparaison/page.tsx",391,"Role: ville A vs ville B","salairesComparaison.role.ville.vs.ville.b"
"src/app/salaires/comparaison/page.tsx",392,"Comparez un poste identique entre deux villes.","salairesComparaison.comparez.poste.identique.entre.deux"
"src/app/salaires/comparaison/page.tsx",397,"Selectionner un role","salairesComparaison.selectionner.role"
"src/app/salaires/comparaison/page.tsx",403,"Selectionner ville A","salairesComparaison.selectionner.ville"
"src/app/salaires/comparaison/page.tsx",409,"Selectionner ville B","salairesComparaison.selectionner.ville.b"
"src/app/salaires/comparaison/page.tsx",435,"Comparaison du meme role entre deux marches locaux.","salairesComparaison.comparaison.meme.role.entre.deux"
"src/app/salaires/comparaison/page.tsx",440,"Delta median salaire","salairesComparaison.delta.median.salaire"
"src/app/salaires/comparaison/page.tsx",454,"Delta A-B","salairesComparaison.delta.b"
"src/app/salaires/comparaison/page.tsx",457,"Salaire median","salairesComparaison.salaire.median"
"src/app/salaires/comparaison/page.tsx",463,"Bande junior","salairesComparaison.bande.junior"
"src/app/salaires/comparaison/page.tsx",469,"Bande senior+","salairesComparaison.bande.senior"
"src/app/salaires/comparaison/page.tsx",475,"Derniere mise a jour","salairesComparaison.derniere.mise.jour"
"src/app/salaires/comparaison/page.tsx",498,"Debloquez la comparaison detaillee","salairesComparaison.debloquez.comparaison.detaillee"
"src/app/salaires/comparaison/page.tsx",517,"Contribuez au barometre","salairesComparaison.contribuez.barometre"
"src/app/salaires/comparaison/page.tsx",518,"Partagez votre salaire pour debloquer des analyses encore plus fines.","salairesComparaison.partagez.salaire.pour.debloquer.analyses"
"src/app/salaires/comparaison/page.tsx",521,"Partager votre salaire","salairesComparaison.partager.salaire"
"src/app/salaires/page.tsx",17,"Barometre des salaires au Maroc","salaires.barometre.salaires.maroc"
"src/app/salaires/page.tsx",18,"Consultez les salaires par role, ville et secteur au Maroc.","salaires.consultez.salaires.role.ville.secteur"
"src/app/salaires/page.tsx",43,"Salaires au Maroc","salaires.salaires.maroc"
"src/app/salaires/page.tsx",55,"Comparer les salaires","salaires.comparer.salaires"
"src/app/salaires/page.tsx",58,"Partager votre salaire","salaires.partager.salaire"
"src/app/salaires/page.tsx",110,"Salaires moyens par poste","salaires.salaires.moyens.poste"
"src/app/salaires/page.tsx",111,"Role + ville avec contexte de fiabilite des echantillons.","salaires.role.ville.contexte.fiabilite.echantillons"
"src/app/salaires/page.tsx",161,"Tendances par secteur","salaires.tendances.secteur"
"src/app/salaires/page.tsx",162,"Lecture marche secteur + ville avec niveau de confiance.","salaires.lecture.marche.secteur.ville.niveau"
"src/app/salaires/page.tsx",216,"Mode apercu actif","salaires.mode.apercu.actif"
"src/app/salaires/page.tsx",221,"Se connecter","salaires.se.connecter"
"src/app/salaires/page.tsx",228,"Contribuez au barometre","salaires.contribuez.barometre"
"src/app/salaires/page.tsx",238,"Partager votre salaire","salaires.partager.salaire"
"src/app/salaires/page.tsx",241,"Outil de comparaison","salaires.outil.comparaison"
"src/app/salaires/partager/page.tsx",15,"Partager mon salaire","salairesPartager.partager.mon.salaire"
"src/app/salaires/partager/page.tsx",16,"Choisissez une entreprise puis partagez votre salaire anonymement.","salairesPartager.choisissez.entreprise.puis.partagez.salaire"
"src/app/salaires/partager/page.tsx",40,"Partager mon salaire","salairesPartager.partager.mon.salaire"
"src/app/salaires/partager/page.tsx",46,"Rechercher une entreprise...","salairesPartager.rechercher.entreprise"
"src/app/salaires/partager/page.tsx",56,"Voir toutes les entreprises","salairesPartager.voir.toutes.entreprises"
"src/app/salaires/partager/page.tsx",59,"Je ne trouve pas mon entreprise","salairesPartager.je.ne.trouve.pas.mon"
"src/app/salaires/partager/page.tsx",76,"Entreprises recentes","salairesPartager.entreprises.recentes"
"src/app/salaires/partager/page.tsx",89,"Ouvrir la fiche salaires","salairesPartager.ouvrir.fiche.salaires"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",38,"Salaire non trouve","salairesRoleId.salaire.non.trouve"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",82,"Barometre des salaires","salairesRoleId.barometre.salaires"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",115,"Vs national","salairesRoleId.vs.national"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",127,"Junior median","salairesRoleId.junior.median"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",131,"Senior+ median","salairesRoleId.senior.median"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",145,"Se connecter","salairesRoleId.se.connecter"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",162,"Partager votre salaire","salairesRoleId.partager.salaire"
"src/app/salaires/role/[roleSlug]/[citySlug]/page.tsx",173,"Voir plus d'analyses","salairesRoleId.voir.plus.d.analyses"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",37,"Secteur non trouve","salairesSecteurId.secteur.non.trouve"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",85,"Barometre des salaires","salairesSecteurId.barometre.salaires"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",118,"Vs moyenne ville","salairesSecteurId.vs.moyenne.ville"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",130,"Junior median","salairesSecteurId.junior.median"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",134,"Senior+ median","salairesSecteurId.senior.median"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",148,"Se connecter","salairesSecteurId.se.connecter"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",156,"Partager votre salaire","salairesSecteurId.partager.salaire"
"src/app/salaires/secteur/[sectorSlug]/[citySlug]/page.tsx",167,"Voir plus d'analyses","salairesSecteurId.voir.plus.d.analyses"
"src/app/salary/[role]/[city]/page.tsx",194,"Debloquer les details","salaryIdId.debloquer.details"
"src/app/salary/[role]/[city]/page.tsx",198,"Debloquez les details salaires","salaryIdId.debloquez.details.salaires"
"src/app/salary/[role]/[city]/page.tsx",243,"Not available in the latest monthly snapshots.","salaryIdId.not.available.latest.monthly.snapshots"
"src/app/salary/[role]/[city]/page.tsx",253,"Core metrics","salaryIdId.core.metrics"
"src/app/salary/page.tsx",35,"Transition en cours","salary.transition.cours"
"src/app/salary/page.tsx",42,"Voir les pages salaires existantes","salary.voir.pages.salaires.existantes"
"src/app/salary/page.tsx",55,"Monthly reports","salary.monthly.reports"
"src/app/suggest/page.tsx",31,"Suggestion envoyee !","suggest.suggestion.envoyee"
"src/app/suggest/page.tsx",67,"Contribution directe","suggest.contribution.directe"
"src/app/suggest/page.tsx",68,"Ajout immédiat","suggest.ajout.immediat"
"src/app/suggest/page.tsx",73,"Aidez à les trouver","suggest.aidez.trouver"
"src/app/suggest/page.tsx",78,"Supportez le local","suggest.supportez.local"
"src/app/suggest/page.tsx",84,"Détails de l'entreprise","suggest.details.l.entreprise"
"src/app/suggest/page.tsx",92,"Nom de l'entreprise","suggest.nom.l.entreprise"
"src/app/suggest/page.tsx",93,"Ex: TechCorp Solutions","suggest.ex.techcorp.solutions"
"src/app/suggest/page.tsx",98,"Catégorie","suggest.categorie"
"src/app/suggest/page.tsx",123,"Adresse (Optionnel)","suggest.adresse.optionnel"
"src/app/suggest/page.tsx",124,"Ex: 123 Bd Zerktouni","suggest.ex.123.bd.zerktouni"
"src/app/suggest/page.tsx",128,"Description (Optionnel)","suggest.description.optionnel"
"src/app/suggest/page.tsx",132,"Que propose cette entreprise ?","suggest.que.propose.cette.entreprise"
"src/app/terms/page.tsx",12,"1. Acceptation des conditions","terms.1.acceptation.conditions"
"src/app/terms/page.tsx",13,"En accédant à ce site, vous acceptez d'être lié par ces conditions d'utilisation.","terms.accedant.ce.site.vous.acceptez"
"src/app/terms/page.tsx",15,"2. Utilisation du site","terms.2.utilisation.site"
"src/app/terms/page.tsx",16,"Vous vous engagez à utiliser le site de manière licite et à ne pas porter atteinte aux droits de tiers.","terms.vous.vous.engagez.utiliser.site"
"src/app/terms/page.tsx",18,"3. Avis et contenus","terms.3.avis.contenus"
"src/app/terms/page.tsx",19,"Les avis publiés doivent être véridiques et basés sur des expériences réelles. Nous nous réservons le droit de modérer ou supprimer tout contenu inapproprié.","terms.avis.publies.doivent.etre.veridiques"
"src/app/terms/page.tsx",21,"4. Propriété intellectuelle","terms.4.propriete.intellectuelle"
"src/app/terms/page.tsx",22,"Tous les contenus présents sur le site sont protégés par le droit d'auteur.","terms.tous.contenus.presents.site.sont"
"src/app/top-rated/page.tsx",11,"Les Établissements les Mieux Notés du Maroc | Platform","toprated.etablissements.mieux.notes.maroc.platform"
"src/app/top-rated/page.tsx",12,"Découvrez la crème de la crème. Notre sélection des entreprises les mieux notées par la communauté à travers tout le Maroc.","toprated.decouvrez.creme.creme.notre.selection"
"src/app/top-rated/page.tsx",32,"L'Excellence","toprated.l.excellence"
"src/app/top-rated/page.tsx",35,"du Maroc","toprated.maroc"
"src/app/top-rated/page.tsx",52,"Note &gt; 4.0","toprated.note.gt.4.0"
"src/app/twitter-image.tsx",50,"Une vision claire des entreprises au Maroc","twitterimage.vision.claire.entreprises.maroc"
"src/app/users/[id]/page.tsx",49,"Retour a l'accueil","usersId.retour.l.accueil"
"src/app/users/[id]/page.tsx",88,"J'aime recus","usersId.j.aime.recus"
"src/app/users/[id]/page.tsx",96,"Note moyenne","usersId.note.moyenne"
"src/app/users/[id]/page.tsx",153,"Aucun avis publie","usersId.aucun.avis.publie"
"src/app/users/[id]/page.tsx",154,"Cet utilisateur n'a pas encore partage d'avis.","usersId.cet.utilisateur.n.pas.encore"
"src/app/users/[id]/page.tsx",156,"Explorer les entreprises","usersId.explorer.entreprises"
"src/app/ville/[citySlug]/[categorySlug]/page.tsx",21,"Page non trouvée","villeIdId.page.non.trouvee"
"src/app/ville/[citySlug]/[categorySlug]/page.tsx",78,"situés à","villeIdId.situes"
"src/app/ville/[citySlug]/[categorySlug]/page.tsx",96,"Chargement des résultats...","villeIdId.chargement.resultats"
"src/app/ville/[citySlug]/[categorySlug]/page.tsx",114,"Aucun résultat trouvé","villeIdId.aucun.resultat.trouve"
"src/app/ville/[citySlug]/page.tsx",19,"Ville non trouvée","villeId.ville.non.trouvee"
"src/app/ville/[citySlug]/page.tsx",77,"Chargement des résultats...","villeId.chargement.resultats"
"src/app/villes/page.tsx",11,"Parcourir par Ville | Platform","villes.parcourir.ville.platform"
"src/app/villes/page.tsx",12,"Decouvrez les meilleures entreprises et services dans toutes les villes du Maroc.","villes.decouvrez.meilleures.entreprises.services.toutes"
"src/app/widget/layout.tsx",10,"Business Widget","widgetLayout.business.widget"
"src/components/_deprecated/ads/AdComponent.tsx",59,"Fermer l'annonce","deprecatedAdsAdComponent.fermer.l.annonce"
"src/components/admin/ActivityFeed.tsx",47,"Flux d'activité en temps réel sur la plateforme","adminActivityFeed.flux.d.activite.temps.reel"
"src/components/admin/AdminBusinessAssignment.tsx",76,"User Found","adminAdminBusinessAssignment.user.found"
"src/components/admin/AdminBusinessAssignment.tsx",109,"Business Found","adminAdminBusinessAssignment.business.found"
"src/components/admin/AdminBusinessAssignment.tsx",144,"Please select both user and business","adminAdminBusinessAssignment.please.select.both.user.and"
"src/components/admin/AdminBusinessAssignment.tsx",175,"Failed to assign business","adminAdminBusinessAssignment.failed.assign.business"
"src/components/admin/AdminBusinessAssignment.tsx",210,"Failed to remove assignment","adminAdminBusinessAssignment.failed.remove.assignment"
"src/components/admin/AdminBusinessAssignment.tsx",231,"Business Assignment","adminAdminBusinessAssignment.business.assignment"
"src/components/admin/AdminBusinessAssignment.tsx",254,"user@example.com","adminAdminBusinessAssignment.user.example.com"
"src/components/admin/AdminBusinessAssignment.tsx",364,"Assign Business","adminAdminBusinessAssignment.assign.business"
"src/components/admin/AdminBusinessAssignment.tsx",386,"Primary Business","adminAdminBusinessAssignment.primary.business"
"src/components/admin/AdminBusinessAssignment.tsx",425,"Current Assignments","adminAdminBusinessAssignment.current.assignments"
"src/components/admin/AdminBusinessAssignment.tsx",472,"Help & Guidelines","adminAdminBusinessAssignment.help.guidelines"
"src/components/admin/AdminBusinessAssignment.tsx",479,"Full control and management","adminAdminBusinessAssignment.full.control.and.management"
"src/components/admin/AdminBusinessAssignment.tsx",480,"Management permissions","adminAdminBusinessAssignment.management.permissions"
"src/components/admin/AdminBusinessAssignment.tsx",481,"Limited access","adminAdminBusinessAssignment.limited.access"
"src/components/admin/AdminBusinessAssignment.tsx",485,"Primary Business","adminAdminBusinessAssignment.primary.business"
"src/components/admin/AdminBusinessAssignment.tsx",487,"Appears first in dashboards","adminAdminBusinessAssignment.appears.first.dashboards"
"src/components/admin/AdminBusinessAssignment.tsx",488,"Growth/Gold users: 1 business max","adminAdminBusinessAssignment.growth.gold.users.1.business"
"src/components/admin/AdminBusinessAssignment.tsx",489,"Admins can assign multiple businesses","adminAdminBusinessAssignment.admins.can.assign.multiple.businesses"
"src/components/admin/AdminBusinessAssignment.tsx",493,"Common Actions","adminAdminBusinessAssignment.common.actions"
"src/components/admin/AdminBusinessAssignment.tsx",495,"Fix dashboard access issues","adminAdminBusinessAssignment.fix.dashboard.access.issues"
"src/components/admin/AdminBusinessAssignment.tsx",496,"Add team members to businesses","adminAdminBusinessAssignment.add.team.members.businesses"
"src/components/admin/AdminBusinessAssignment.tsx",497,"Transfer business ownership","adminAdminBusinessAssignment.transfer.business.ownership"
"src/components/admin/AdminHeader.tsx",69,"Action non autorisee","adminAdminHeader.action.non.autorisee"
"src/components/admin/AdminHeader.tsx",70,"Vous n'avez pas la permission de modifier le mode maintenance.","adminAdminHeader.vous.n.avez.pas.permission"
"src/components/admin/AdminHeader.tsx",76,"Raison obligatoire pour ce changement (10+ caracteres):","adminAdminHeader.raison.obligatoire.pour.ce.changement"
"src/components/admin/AdminHeader.tsx",82,"Raison requise","adminAdminHeader.raison.requise"
"src/components/admin/AdminHeader.tsx",83,"Veuillez saisir une raison detaillee (10+ caracteres).","adminAdminHeader.veuillez.saisir.raison.detaillee.10"
"src/components/admin/AdminHeader.tsx",115,"Une erreur est survenue.","adminAdminHeader.erreur.est.survenue"
"src/components/admin/AdminHeader.tsx",130,"Erreur de déconnexion","adminAdminHeader.erreur.deconnexion"
"src/components/admin/AdminHeader.tsx",155,"Recherche globale (entreprises, avis, users)...","adminAdminHeader.recherche.globale.entreprises.avis.users"
"src/components/admin/AdminHeader.tsx",208,"Mon Profil","adminAdminHeader.mon.profil"
"src/components/admin/AdminHeader.tsx",212,"Paramètres","adminAdminHeader.parametres"
"src/components/admin/AdminHeader.tsx",220,"Déconnexion","adminAdminHeader.deconnexion"
"src/components/admin/BulkActions.tsx",33,"Aucune sélection","adminBulkActions.aucune.selection"
"src/components/admin/BulkActions.tsx",34,"Veuillez sélectionner au moins un avis à traiter.","adminBulkActions.veuillez.selectionner.moins.avis.traiter"
"src/components/admin/BulkActions.tsx",48,"Raison requise","adminBulkActions.raison.requise"
"src/components/admin/BulkActions.tsx",69,"Opération réussie","adminBulkActions.operation.reussie"
"src/components/admin/BulkActions.tsx",85,"Une erreur est survenue lors de l'opération groupée.","adminBulkActions.erreur.est.survenue.lors.l"
"src/components/admin/BulkActions.tsx",96,"Aucune sélection","adminBulkActions.aucune.selection"
"src/components/admin/BulkActions.tsx",97,"Veuillez sélectionner au moins une entreprise à traiter.","adminBulkActions.veuillez.selectionner.moins.entreprise.traiter"
"src/components/admin/BulkActions.tsx",120,"Opération réussie","adminBulkActions.operation.reussie"
"src/components/admin/BulkActions.tsx",135,"Une erreur est survenue lors de l'opération groupée.","adminBulkActions.erreur.est.survenue.lors.l"
"src/components/admin/BulkActions.tsx",194,"Choisir une action...","adminBulkActions.choisir.action"
"src/components/admin/BulkActions.tsx",281,"Choisir une action...","adminBulkActions.choisir.action"
"src/components/admin/QuickBusinessAssignment.tsx",29,"Please fill in both email and business ID","adminQuickBusinessAssignment.please.fill.both.email.and"
"src/components/admin/QuickBusinessAssignment.tsx",85,"User Email","adminQuickBusinessAssignment.user.email"
"src/components/admin/QuickBusinessAssignment.tsx",88,"user@example.com","adminQuickBusinessAssignment.user.example.com"
"src/components/admin/QuickBusinessAssignment.tsx",96,"Business ID","adminQuickBusinessAssignment.business.id"
"src/components/admin/QuickBusinessAssignment.tsx",123,"Primary Business","adminQuickBusinessAssignment.primary.business"
"src/components/auth/DashboardAuthGuard.tsx",107,"Vérification de l'accès...","authDashboardAuthGuard.verification.l.acces"
"src/components/auth/ProtectedRoute.tsx",45,"Vérification...","authProtectedRoute.verification"
"src/components/auth/SoftAuthDialog.tsx",21,"Accedez a plus de valeur avec un compte gratuit","authSoftAuthDialog.accedez.plus.valeur.compte.gratuit"
"src/components/auth/SoftAuthDialog.tsx",41,"Creer un compte","authSoftAuthDialog.creer.compte"
"src/components/auth/SoftAuthPromptController.tsx",117,"Profitez de plus de fonctionnalites avec un compte gratuit","authSoftAuthPromptController.profitez.plus.fonctionnalites.compte.gratuit"
"src/components/business/AdminQaPreviewToggle.tsx",16,"Donnees reelles","businessAdminQaPreviewToggle.donnees.reelles"
"src/components/business/AdminQaPreviewToggle.tsx",17,"Etat vide","businessAdminQaPreviewToggle.etat.vide"
"src/components/business/AdminQaPreviewToggle.tsx",18,"Faible volume","businessAdminQaPreviewToggle.faible.volume"
"src/components/business/AdminQaPreviewToggle.tsx",19,"Volume moyen","businessAdminQaPreviewToggle.volume.moyen"
"src/components/business/AdminQaPreviewToggle.tsx",20,"Volume eleve","businessAdminQaPreviewToggle.volume.eleve"
"src/components/business/AdminQaPreviewToggle.tsx",22,"[option.value, option.label])) as Record","businessAdminQaPreviewToggle.option.value.option.label.as"
"src/components/business/AdminQaPreviewToggle.tsx",74,"Admin QA Preview","businessAdminQaPreviewToggle.admin.qa.preview"
"src/components/business/AdminQaPreviewToggle.tsx",78,"Avis (rating)","businessAdminQaPreviewToggle.avis.rating"
"src/components/business/BusinessSidebar.tsx",144,"WhatsApp Direct","businessBusinessSidebar.whatsapp.direct"
"src/components/business/CompetitorAds.tsx",101,"Suggestions d'autres entreprises","businessCompetitorAds.suggestions.d.autres.entreprises"
"src/components/business/SalarySection.tsx",515,"Debloquez les insights salaires","businessSalarySection.debloquez.insights.salaires"
"src/components/dashboard/ConsolidatedAnalytics.tsx",46,"Total Établissements","dashboardConsolidatedAnalytics.total.etablissements"
"src/components/dashboard/ConsolidatedAnalytics.tsx",53,"Avis Total","dashboardConsolidatedAnalytics.avis.total"
"src/components/dashboard/ConsolidatedAnalytics.tsx",60,"Note Moyenne (Global)","dashboardConsolidatedAnalytics.note.moyenne.global"
"src/components/dashboard/ConsolidatedAnalytics.tsx",67,"Vues Totales","dashboardConsolidatedAnalytics.vues.totales"
"src/components/dashboard/ConsolidatedAnalytics.tsx",74,"Leads Totaux","dashboardConsolidatedAnalytics.leads.totaux"
"src/components/dashboard/MultiBusinessDashboard.tsx",81,"Failed to load dashboard data","dashboardMultiBusinessDashboard.failed.load.dashboard.data"
"src/components/dashboard/MultiBusinessDashboard.tsx",103,"Primary business updated successfully","dashboardMultiBusinessDashboard.primary.business.updated.successfully"
"src/components/dashboard/MultiBusinessDashboard.tsx",116,"Failed to update primary business","dashboardMultiBusinessDashboard.failed.update.primary.business"
"src/components/dashboard/MultiBusinessDashboard.tsx",128,"Business limit reached","dashboardMultiBusinessDashboard.business.limit.reached"
"src/components/dashboard/MultiBusinessDashboard.tsx",129,"Each account can manage only one business.","dashboardMultiBusinessDashboard.each.account.can.manage.only"
"src/components/dashboard/MultiBusinessDashboard.tsx",258,"Note Moyenne","dashboardMultiBusinessDashboard.note.moyenne"
"src/components/dashboard/MultiBusinessDashboard.tsx",262,"Nombre d'avis","dashboardMultiBusinessDashboard.nombre.d.avis"
